task_id,language,model_name,true_bug_type,true_failure_symptom,predicted_bug_type,diagnosis_match,code_length,fix_success
CPP/136,cpp,llama3.1:8b,excess logic,incorrect output,excess logic,1,8,0
CPP/137,cpp,llama3.1:8b,excess logic,incorrect output,variable misuse,0,110,0
CPP/138,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,20,0
CPP/139,cpp,llama3.1:8b,excess logic,incorrect output,operator misuse,0,11,1
CPP/140,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,27,0
CPP/141,cpp,llama3.1:8b,missing logic,incorrect output,excess logic,0,16,0
CPP/142,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,18,1
CPP/143,cpp,llama3.1:8b,missing logic,incorrect output,operator misuse,0,28,1
CPP/144,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,18,0
CPP/145,cpp,llama3.1:8b,excess logic,incorrect output,excess logic,1,24,1
CPP/146,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,16,1
CPP/147,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,29,1
CPP/148,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,19,1
CPP/149,cpp,llama3.1:8b,missing logic,incorrect output,excess logic,0,25,1
CPP/150,cpp,llama3.1:8b,excess logic,incorrect output,missing logic,0,11,1
CPP/151,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,16,0
CPP/152,cpp,llama3.1:8b,excess logic,incorrect output,operator misuse,0,10,1
CPP/153,cpp,llama3.1:8b,missing logic,incorrect output,missing logic,1,25,1
CPP/154,cpp,llama3.1:8b,value misuse,incorrect output,value misuse,1,10,1
CPP/155,cpp,llama3.1:8b,missing logic,incorrect output,variable misuse,0,14,0
CPP/156,cpp,llama3.1:8b,missing logic,infinite loop,operator misuse**,0,18,0
CPP/157,cpp,llama3.1:8b,missing logic,incorrect output,operator misuse,0,12,0
CPP/158,cpp,llama3.1:8b,missing logic,incorrect output,variable misuse,0,24,0
CPP/159,cpp,llama3.1:8b,excess logic,incorrect output,value misuse,0,15,0
CPP/160,cpp,llama3.1:8b,excess logic,incorrect output,variable misuse,0,63,0
CPP/161,cpp,llama3.1:8b,missing logic,incorrect output,value misuse,0,21,0
CPP/162,cpp,llama3.1:8b,function misuse,incorrect output,value misuse,0,19,0
CPP/163,cpp,llama3.1:8b,value misuse,incorrect output,missing logic,0,21,0
Java/0,java,llama3.1:8b,missing logic,incorrect output,operator misuse,0,21,1
Java/1,java,llama3.1:8b,operator misuse,incorrect output,missing logic,0,38,1
Java/2,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,17,1
Java/3,java,llama3.1:8b,operator misuse,incorrect output,missing logic,0,26,1
Java/4,java,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,29,1
Java/5,java,llama3.1:8b,missing logic,incorrect output,excess logic,0,26,1
Java/6,java,llama3.1:8b,variable misuse,incorrect output,value misuse**,0,39,1
Java/7,java,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,21,1
Java/8,java,llama3.1:8b,value misuse,incorrect output,operator misuse,0,23,1
Java/9,java,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,28,1
Java/10,java,llama3.1:8b,missing logic,stackoverflow,excess logic,0,47,0
Java/11,java,llama3.1:8b,value misuse,incorrect output,operator misuse,0,18,1
Java/12,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,27,1
Java/13,java,llama3.1:8b,variable misuse,incorrect output,excess logic,0,25,0
Java/14,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,18,1
Java/15,java,llama3.1:8b,value misuse,incorrect output,missing logic,0,21,1
Java/16,java,llama3.1:8b,missing logic,incorrect output,missing logic,1,21,1
Java/17,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,30,1
Java/18,java,llama3.1:8b,value misuse,incorrect output,missing logic,0,25,1
Java/19,java,llama3.1:8b,missing logic,incorrect output,excess logic**,0,20,0
Java/20,java,llama3.1:8b,operator misuse,incorrect output,excess logic,0,36,1
Java/21,java,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,23,1
Java/22,java,llama3.1:8b,variable misuse,incorrect output,excess logic,0,20,1
Java/23,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,15,1
Java/24,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,18,1
Java/25,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,35,1
Java/26,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,19,1
Java/27,java,llama3.1:8b,function misuse,incorrect output,value misuse,0,21,1
Java/28,java,llama3.1:8b,excess logic,incorrect output,operator misuse,0,15,1
Java/29,java,llama3.1:8b,function misuse,incorrect output,operator misuse,0,16,1
Java/30,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,16,1
Java/31,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,33,1
Java/32,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,46,0
Java/33,java,llama3.1:8b,missing logic,incorrect output,operator misuse,0,27,0
Java/34,java,llama3.1:8b,missing logic,incorrect output,missing logic,1,15,1
Java/35,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,15,1
Java/36,java,llama3.1:8b,operator misuse,incorrect output,excess logic,0,28,1
Java/37,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,25,1
Java/38,java,llama3.1:8b,missing logic,incorrect output,function misuse,0,40,1
Java/39,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,41,1
Java/40,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,35,1
Java/41,java,llama3.1:8b,value misuse,incorrect output,missing logic,0,22,1
Java/42,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,16,1
Java/43,java,llama3.1:8b,value misuse,incorrect output,missing logic,0,34,0
Java/44,java,llama3.1:8b,operator misuse,infinite loop,value misuse,0,24,1
Java/45,java,llama3.1:8b,value misuse,incorrect output,operator misuse,0,13,1
Java/46,java,llama3.1:8b,value misuse,incorrect output,excess logic,0,34,1
Java/47,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,21,1
Java/48,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,24,1
Java/49,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,25,1
Java/50,java,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,26,1
Java/51,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,29,0
Java/52,java,llama3.1:8b,operator misuse,incorrect output,excess logic,0,20,1
Java/53,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,15,1
Java/54,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,31,1
Java/55,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,23,1
Java/56,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,33,1
Java/57,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,32,0
Java/58,java,llama3.1:8b,missing logic,incorrect output,missing logic,1,25,1
Java/59,java,llama3.1:8b,variable misuse,incorrect output,excess logic,0,30,0
Java/60,java,llama3.1:8b,value misuse,incorrect output,missing logic,0,25,1
Java/61,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,32,1
Java/62,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,21,1
Java/63,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,31,1
Java/64,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,17,0
Java/65,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,28,1
Java/66,java,llama3.1:8b,function misuse,incorrect output,value misuse,0,26,1
Java/67,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,30,1
Java/68,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,58,0
Java/69,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,29,1
Java/70,java,llama3.1:8b,operator misuse,incorrect output,excess logic,0,31,0
Java/71,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,24,0
Java/72,java,llama3.1:8b,operator misuse,incorrect output,missing logic,0,36,1
Java/73,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,23,0
Java/74,java,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,35,0
Java/75,java,llama3.1:8b,value misuse,incorrect output,excess logic,0,40,0
Java/76,java,llama3.1:8b,variable misuse,infinite loop,value misuse,0,27,0
Java/77,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,21,1
Java/78,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,33,1
Java/79,java,llama3.1:8b,missing logic,incorrect output,variable misuse,0,20,0
Java/80,java,llama3.1:8b,operator misuse,incorrect output,excess logic,0,29,1
Java/81,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,62,1
Java/82,java,llama3.1:8b,value misuse,incorrect output,excess logic,0,26,1
Java/83,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,15,0
Java/84,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,26,0
Java/85,java,llama3.1:8b,value misuse,incorrect output,missing logic,0,20,1
Java/86,java,llama3.1:8b,missing logic,incorrect output,function misuse,0,27,0
Java/87,java,llama3.1:8b,variable misuse,incorrect output,missing logic**,0,39,0
Java/88,java,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,32,0
Java/89,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,28,1
Java/90,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,30,1
Java/91,java,llama3.1:8b,value misuse,incorrect output,operator misuse,0,26,0
Java/92,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,28,1
Java/93,java,llama3.1:8b,missing logic,incorrect output,operator misuse,0,38,0
Java/94,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,40,1
Java/95,java,llama3.1:8b,operator misuse,incorrect output,excess logic,0,42,0
Java/96,java,llama3.1:8b,variable misuse,incorrect output,missing logic,0,35,1
Java/97,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,27,1
Java/98,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,23,1
Java/99,java,llama3.1:8b,function misuse,incorrect output,value misuse,0,45,0
Java/100,java,llama3.1:8b,excess logic,incorrect output,missing logic,0,34,0
Java/101,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,20,1
Java/102,java,llama3.1:8b,variable misuse,incorrect output,missing logic,0,23,0
Java/103,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,23,0
Java/104,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,33,1
Java/105,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,54,0
Java/106,java,llama3.1:8b,variable misuse,incorrect output,excess logic,0,32,1
Java/107,java,llama3.1:8b,value misuse,incorrect output,operator misuse,0,41,1
Java/108,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,35,1
Java/109,java,llama3.1:8b,variable misuse,incorrect output,excess logic,0,49,0
Java/110,java,llama3.1:8b,variable misuse,incorrect output,missing logic,0,34,1
Java/111,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,42,1
Java/112,java,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,25,1
Java/113,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,30,0
Java/114,java,llama3.1:8b,function misuse,incorrect output,value misuse,0,23,0
Java/115,java,llama3.1:8b,function misuse,incorrect output,value misuse,0,45,1
Java/116,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,28,1
Java/117,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,33,1
Java/118,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,34,1
Java/119,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,39,1
Java/120,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,37,1
Java/121,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,22,1
Java/122,java,llama3.1:8b,missing logic,incorrect output,excess logic,0,28,0
Java/123,java,llama3.1:8b,value misuse,incorrect output,excess logic,0,38,0
Java/124,java,llama3.1:8b,variable misuse,incorrect output,value misuse,0,57,0
Java/125,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,29,1
Java/126,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,32,0
Java/127,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,46,0
Java/128,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,28,0
Java/129,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,63,0
Java/130,java,llama3.1:8b,excess logic,incorrect output,operator misuse,0,36,0
Java/131,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,28,1
Java/132,java,llama3.1:8b,value misuse,incorrect output,variable misuse,0,32,0
Java/133,java,llama3.1:8b,operator misuse,incorrect output,value misuse,0,19,1
Java/134,java,llama3.1:8b,function misuse,incorrect output,value misuse,0,25,0
Java/135,java,llama3.1:8b,excess logic,incorrect output,variable misuse,0,24,0
Java/136,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,29,0
Java/137,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,37,1
Java/138,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,19,0
Java/139,java,llama3.1:8b,excess logic,incorrect output,operator misuse,0,29,0
Java/140,java,llama3.1:8b,excess logic,incorrect output,variable misuse,0,37,1
Java/141,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,34,0
Java/142,java,llama3.1:8b,missing logic,incorrect output,missing logic,1,28,1
Java/143,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,41,0
Java/144,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,29,1
Java/145,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,38,0
Java/146,java,llama3.1:8b,excess logic,incorrect output,excess logic,1,25,0
Java/147,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,34,1
Java/148,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,17,1
Java/149,java,llama3.1:8b,missing logic,incorrect output,missing logic,1,38,1
Java/150,java,llama3.1:8b,excess logic,incorrect output,operator misuse,0,24,1
Java/151,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,22,0
Java/152,java,llama3.1:8b,excess logic,incorrect output,operator misuse,0,25,1
Java/153,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,33,0
Java/154,java,llama3.1:8b,value misuse,incorrect output,excess logic,0,23,0
Java/155,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,24,1
Java/156,java,llama3.1:8b,missing logic,infinite loop,missing logic,1,26,1
Java/157,java,llama3.1:8b,missing logic,incorrect output,value misuse,0,19,1
Java/158,java,llama3.1:8b,missing logic,incorrect output,excess logic,0,40,1
Java/159,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,44,1
Java/160,java,llama3.1:8b,excess logic,incorrect output,value misuse,0,66,1
Java/161,java,llama3.1:8b,missing logic,incorrect output,excess logic,0,27,0
Java/162,java,llama3.1:8b,function misuse,incorrect output,operator misuse,0,27,1
Java/163,java,llama3.1:8b,value misuse,incorrect output,value misuse,1,23,0
JavaScript/0,js,llama3.1:8b,missing logic,incorrect output,excess logic,0,11,1
JavaScript/1,js,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,21,1
JavaScript/2,js,llama3.1:8b,excess logic,incorrect output,operator misuse,0,3,1
JavaScript/3,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,10,1
JavaScript/4,js,llama3.1:8b,variable misuse,incorrect output,value misuse,0,8,1
JavaScript/5,js,llama3.1:8b,missing logic,incorrect output,excess logic,0,9,1
JavaScript/6,js,llama3.1:8b,variable misuse,incorrect output,missing logic,0,18,1
JavaScript/7,js,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,3,1
JavaScript/8,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,12,1
JavaScript/9,js,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,11,1
JavaScript/10,js,llama3.1:8b,missing logic,stackoverflow,variable misuse,0,15,0
JavaScript/11,js,llama3.1:8b,value misuse,incorrect output,missing logic**,0,3,1
JavaScript/12,js,llama3.1:8b,operator misuse,incorrect output,missing logic,0,15,1
JavaScript/13,js,llama3.1:8b,variable misuse,incorrect output,value misuse**,0,8,1
JavaScript/14,js,llama3.1:8b,excess logic,incorrect output,operator misuse,0,7,1
JavaScript/15,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,3,1
JavaScript/16,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,3,1
JavaScript/17,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,4,1
JavaScript/18,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,9,1
JavaScript/19,js,llama3.1:8b,missing logic,incorrect output,missing logic,1,21,1
JavaScript/20,js,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,10,1
JavaScript/21,js,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,5,1
JavaScript/22,js,llama3.1:8b,variable misuse,incorrect output,missing logic,0,3,1
JavaScript/23,js,llama3.1:8b,value misuse,incorrect output,operator misuse**,0,3,1
JavaScript/24,js,llama3.1:8b,operator misuse,incorrect output,excess logic,0,8,1
JavaScript/25,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,14,1
JavaScript/26,js,llama3.1:8b,operator misuse,incorrect output,operator misuse**,1,11,1
JavaScript/27,js,llama3.1:8b,function misuse,incorrect output,value misuse,0,5,1
JavaScript/28,js,llama3.1:8b,excess logic,incorrect output,operator misuse,0,3,1
JavaScript/29,js,llama3.1:8b,function misuse,incorrect output,operator misuse,0,3,1
JavaScript/30,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,3,1
JavaScript/31,js,llama3.1:8b,value misuse,incorrect output,missing logic,0,11,1
JavaScript/32,js,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,18,0
JavaScript/33,js,llama3.1:8b,missing logic,incorrect output,operator misuse,0,4,1
JavaScript/34,js,llama3.1:8b,missing logic,incorrect output,missing logic,1,3,1
JavaScript/35,js,llama3.1:8b,operator misuse,incorrect output,operator misuse,1,3,1
JavaScript/36,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,9,1
JavaScript/37,js,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,5,1
JavaScript/38,js,llama3.1:8b,missing logic,incorrect output,function misuse,0,38,0
JavaScript/39,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,20,1
JavaScript/40,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,12,1
JavaScript/41,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,3,1
JavaScript/42,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,3,1
JavaScript/43,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,13,1
JavaScript/44,js,llama3.1:8b,operator misuse,infinite loop,value misuse,0,11,1
JavaScript/45,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,3,1
JavaScript/46,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,9,1
JavaScript/47,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,8,1
JavaScript/48,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,8,1
JavaScript/49,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,6,1
JavaScript/50,js,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,5,1
JavaScript/51,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,5,1
JavaScript/52,js,llama3.1:8b,operator misuse,incorrect output,excess logic,0,8,1
JavaScript/53,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,3,1
JavaScript/54,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,3,1
JavaScript/55,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,7,1
JavaScript/56,js,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,12,1
JavaScript/57,js,llama3.1:8b,operator misuse,incorrect output,excess logic,0,5,1
JavaScript/58,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,7,1
JavaScript/59,js,llama3.1:8b,variable misuse,incorrect output,value misuse,0,17,1
JavaScript/60,js,llama3.1:8b,value misuse,incorrect output,operator misuse,0,7,1
JavaScript/61,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,14,1
JavaScript/62,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,3,1
JavaScript/63,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,13,1
JavaScript/64,js,llama3.1:8b,missing logic,incorrect output,variable misuse,0,11,1
JavaScript/65,js,llama3.1:8b,variable misuse,incorrect output,value misuse,0,7,1
JavaScript/66,js,llama3.1:8b,function misuse,incorrect output,excess logic,0,7,1
JavaScript/67,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,16,1
JavaScript/68,js,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,6,1
JavaScript/69,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,10,1
JavaScript/70,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,20,1
JavaScript/71,js,llama3.1:8b,missing logic,incorrect output,variable misuse,0,7,1
JavaScript/72,js,llama3.1:8b,operator misuse,incorrect output,excess logic,0,12,1
JavaScript/73,js,llama3.1:8b,variable misuse,incorrect output,operator misuse,0,7,1
JavaScript/74,js,llama3.1:8b,variable misuse,incorrect output,missing logic,0,10,1
JavaScript/75,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,36,1
JavaScript/76,js,llama3.1:8b,variable misuse,infinite loop,excess logic,0,10,1
JavaScript/77,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,5,1
JavaScript/78,js,llama3.1:8b,value misuse,incorrect output,missing logic,0,8,1
JavaScript/79,js,llama3.1:8b,missing logic,incorrect output,excess logic,0,3,1
JavaScript/80,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,10,1
JavaScript/81,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,34,1
JavaScript/82,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,8,1
JavaScript/83,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,8,1
JavaScript/84,js,llama3.1:8b,operator misuse,incorrect output,missing logic,0,8,1
JavaScript/85,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,9,1
JavaScript/86,js,llama3.1:8b,missing logic,incorrect output,excess logic,0,12,1
JavaScript/87,js,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,14,1
JavaScript/88,js,llama3.1:8b,operator misuse,incorrect output,missing logic,0,10,1
JavaScript/89,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,16,1
JavaScript/90,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,14,1
JavaScript/91,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,10,1
JavaScript/92,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,6,1
JavaScript/93,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,18,1
JavaScript/94,js,llama3.1:8b,operator misuse,incorrect output,variable misuse,0,23,1
JavaScript/95,js,llama3.1:8b,operator misuse,incorrect output,value misuse,0,22,1
JavaScript/96,js,llama3.1:8b,variable misuse,incorrect output,value misuse,0,14,1
JavaScript/97,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,5,1
JavaScript/98,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,7,1
JavaScript/99,js,llama3.1:8b,function misuse,incorrect output,operator misuse,0,8,1
JavaScript/100,js,llama3.1:8b,excess logic,incorrect output,missing logic,0,13,1
JavaScript/101,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,4,1
JavaScript/102,js,llama3.1:8b,variable misuse,incorrect output,missing logic,0,7,1
JavaScript/103,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,5,1
JavaScript/104,js,llama3.1:8b,excess logic,incorrect output,excess logic**,1,20,1
JavaScript/105,js,llama3.1:8b,missing logic,incorrect output,missing logic,1,7,1
JavaScript/106,js,llama3.1:8b,variable misuse,incorrect output,missing logic,0,19,1
JavaScript/107,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,19,1
JavaScript/108,js,llama3.1:8b,excess logic,incorrect output,operator misuse,0,15,1
JavaScript/109,js,llama3.1:8b,variable misuse,incorrect output,excess logic,0,19,1
JavaScript/110,js,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,14,1
JavaScript/111,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,23,1
JavaScript/112,js,llama3.1:8b,operator misuse,incorrect output,** value misuse,0,17,1
JavaScript/113,js,llama3.1:8b,excess logic,incorrect output,variable misuse,0,12,1
JavaScript/114,js,llama3.1:8b,function misuse,incorrect output,value misuse,0,11,1
JavaScript/115,js,llama3.1:8b,function misuse,incorrect output,value misuse,0,11,1
JavaScript/116,js,llama3.1:8b,variable misuse,incorrect output,variable misuse,1,22,1
JavaScript/117,js,llama3.1:8b,operator misuse,incorrect output,excess logic,0,16,1
JavaScript/118,js,llama3.1:8b,excess logic,incorrect output,missing logic,0,13,0
JavaScript/119,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,17,1
JavaScript/120,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,3,1
JavaScript/121,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,10,1
JavaScript/122,js,llama3.1:8b,missing logic,incorrect output,missing logic**,1,7,1
JavaScript/123,js,llama3.1:8b,value misuse,incorrect output,variable misuse,0,13,1
JavaScript/124,js,llama3.1:8b,variable misuse,incorrect output,missing logic,0,11,1
JavaScript/125,js,llama3.1:8b,value misuse,incorrect output,missing logic,0,15,1
JavaScript/126,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,16,1
JavaScript/127,js,llama3.1:8b,missing logic,incorrect output,variable misuse,0,8,1
JavaScript/128,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,11,1
JavaScript/129,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,35,1
JavaScript/130,js,llama3.1:8b,excess logic,incorrect output,variable misuse,0,14,1
JavaScript/131,js,llama3.1:8b,excess logic,incorrect output,operator misuse,0,11,1
JavaScript/132,js,llama3.1:8b,value misuse,incorrect output,excess logic,0,25,1
JavaScript/133,js,llama3.1:8b,operator misuse,incorrect output,excess logic,0,12,1
JavaScript/134,js,llama3.1:8b,function misuse,incorrect output,value misuse,0,11,1
JavaScript/135,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,12,1
JavaScript/136,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,11,1
JavaScript/137,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,9,1
JavaScript/138,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,19,1
JavaScript/139,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,10,1
JavaScript/140,js,llama3.1:8b,excess logic,incorrect output,excess logic,1,22,1
JavaScript/141,js,llama3.1:8b,missing logic,incorrect output,excess logic**,0,15,1
JavaScript/142,js,llama3.1:8b,missing logic,incorrect output,missing logic,1,9,1
JavaScript/143,js,llama3.1:8b,missing logic,incorrect output,variable misuse,0,22,1
JavaScript/144,js,llama3.1:8b,excess logic,incorrect output,variable misuse,0,5,1
JavaScript/145,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,29,1
JavaScript/146,js,llama3.1:8b,excess logic,incorrect output,variable misuse**,0,12,1
JavaScript/147,js,llama3.1:8b,missing logic,incorrect output,variable misuse,0,15,1
JavaScript/148,js,llama3.1:8b,value misuse,incorrect output,value misuse,1,17,1
JavaScript/149,js,llama3.1:8b,missing logic,incorrect output,excess logic,0,11,1
JavaScript/150,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,8,1
JavaScript/151,js,llama3.1:8b,missing logic,incorrect output,value misuse,0,11,1
JavaScript/152,js,llama3.1:8b,excess logic,incorrect output,value misuse,0,7,1
JavaScript/153,js,llama3.1:8b,missing logic,incorrect output,variable misuse,0,17,1
JavaScript/154,js,llama3.1:8b,value misuse,incorrect output,excess logic**,0,17,1
